observationID,observationTimestamp,animalCount,animalScientificName,animalVernacularName,animalSex,animalAge,animalBehavior,deploymentStart,deploymentEnd,deploymentCameraHeight,deploymentSamplingPoint,deploymentLatitude,deploymentLongitude
89f9853b-ee5c-41e8-a48b-dda52609913a,"""2017-08-01T13:43:26.202Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
cbb59595-f5a5-49f9-9532-cd3a5cc371e5,"""2017-08-01T13:43:46.462Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
22fd58ce-9518-4730-930f-6dcb336d9789,"""2017-08-01T13:41:50.455Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
6e69730f-8fc5-488f-a222-e3e8786e4e5b,"""2017-08-01T13:42:00.788Z""",1,Capreolus capreolus,western roe deer,Not specified,infant,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
63b6f238-144f-4a19-8769-3771fc3ae68f,"""2017-08-01T13:43:59.278Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
fd8a6558-6b79-4c2f-87fc-54b93af20b7c,"""2017-08-01T13:44:11.411Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
37660196-ae3d-4a11-b848-482648bef6ba,"""2017-08-01T13:45:57.447Z""",1,Sus scrofa,wild boar,female,Not specified,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
8f434b72-17f1-45e7-b6e5-2b7839cb9836,"""2017-08-01T13:46:09.660Z""",4,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
43e4bd35-9b51-45cd-905a-ab54f39d84fc,"""2017-08-01T13:44:34.472Z""",2,Sus scrofa,wild boar,Not specified,adult,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
7a986356-2f83-44fe-98a6-de988fcdc3c2,"""2017-08-01T13:45:14.369Z""",7,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
be8d64f4-1640-418c-b290-c07b11292327,"""2017-08-01T13:45:21.270Z""",2,Sus scrofa,wild boar,Not specified,adult,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
9c402758-5dbe-4d4e-9102-c2f8f36ae73a,"""2017-08-01T13:48:10.116Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
7aaafc1c-3279-4f77-8161-1929ce0f5e9b,"""2017-08-01T13:48:27.474Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
b5ce18db-5650-49f8-83b8-779db38be9ee,"""2017-08-01T13:48:43.724Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
353c4cc1-208c-4ec2-bfb2-09630839be27,"""2017-08-01T13:48:51.487Z""",1,Capreolus capreolus,western roe deer,Not specified,infant,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
b99dbde1-b277-46dc-acb7-f317ecc78552,"""2017-08-01T13:49:01.269Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-09T12:29:26.000Z""","""2017-06-06T10:57:53.000Z""",50,JW_0033,50.99255267,5.664504656
fdb76d6d-30cc-4a61-a134-5d585dbee759,"""2017-08-04T08:48:26.737Z""",1,Capreolus capreolus,western roe deer,female,adult,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
9d9cc0f9-2dd0-4161-9936-80d4950df600,"""2017-08-04T08:48:35.512Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
f89e9b70-7e1f-444e-9e50-47e7f0b79a68,"""2017-08-04T08:48:51.650Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
a4e74131-f823-4b90-b718-6fc894a76662,"""2017-08-04T08:49:00.896Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
56347ce2-5e18-4e9f-8071-6a384c4fef41,"""2017-08-04T08:51:00.935Z""",10,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
abfd2f86-31bf-45dc-8af5-a5de2fcc4780,"""2017-08-04T08:49:42.467Z""",4,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
bfd5e43b-499a-4e20-8113-42f1f12ef1f1,"""2017-08-04T08:49:12.413Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
b824754a-a215-407b-b398-a6bd8424d6cd,"""2017-08-04T08:51:20.046Z""",1,Capreolus capreolus,western roe deer,Not specified,adult,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
1daac44a-e826-4484-b476-38569f083c6b,"""2017-08-04T08:51:58.369Z""",4,Sus scrofa,wild boar,female,Not specified,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
24a52183-41f8-4126-99bf-83b53d72ce47,"""2017-08-04T08:52:44.557Z""",8,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
a68e33c5-23fc-4891-889e-756a4d415f28,"""2017-08-04T08:53:06.352Z""",1,Vulpes vulpes,Red Fox,Not specified,adult,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
dc30487d-706e-4088-87a9-e6ef120329fc,"""2017-08-04T08:53:26.680Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
d2c94071-cfbe-491f-9a63-dd0e977462c8,"""2017-08-04T08:54:18.220Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
c55ea95a-8ba5-4d7d-881e-643aefa81106,"""2017-08-04T08:54:33.263Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
d3dda2ba-9604-4e31-84e8-871ab065bfff,"""2017-08-04T08:55:22.623Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-12T15:40:41.000Z""","""2017-06-06T17:56:39.000Z""",50,JW_0034,50.986911,5.595352958
ba026013-83ab-4737-9e7c-4d8a9ac16da6,"""2017-08-04T08:56:54.951Z""",1,Capreolus capreolus,western roe deer,female,adult,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
e1955e60-ee4e-4d57-96f8-cda19ee20bf1,"""2017-08-04T08:57:23.707Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
ac10c46b-5943-4d5d-8c5e-42a362b24d0c,"""2017-08-04T08:58:00.832Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
651194c3-f43a-4d8d-9881-e7efb6e44bd5,"""2017-08-04T08:57:45.677Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
f0e02136-0f6a-4c2f-8c5a-30f9ce46015d,"""2017-08-04T09:00:20.618Z""",1,Sus scrofa,wild boar,female,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
9f37e7b6-ef5b-4d1f-93fd-1b056dab3708,"""2017-08-04T09:00:58.272Z""",7,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
10e8120d-7665-4a19-b641-d541d136c0e5,"""2017-08-04T08:57:33.286Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
77212557-9c46-4647-9f21-23820303c7c0,"""2017-08-04T09:02:14.540Z""",1,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
b66d1caa-c6bd-4b5d-a676-0766236c6622,"""2017-08-04T09:02:28.907Z""",1,Sus scrofa,wild boar,Not specified,adult,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
0ddeb4be-2552-4531-b66b-9a5ffa0775f4,"""2017-08-04T08:57:06.338Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
3be437da-4a46-4c85-b997-fd212f52ace1,"""2017-08-04T09:01:33.876Z""",8,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
950924f4-71e4-4c60-b605-6d7d6eceea0c,"""2017-08-04T09:01:42.103Z""",1,Sus scrofa,wild boar,female,adult,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
4033ac7d-08aa-42f8-bfd1-f708135db7d1,"""2017-08-04T09:02:39.282Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
addaef39-2d34-42bb-a0b1-5d15232e6b53,"""2017-08-04T08:58:20.733Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
d0060538-241a-45d1-af9b-ca22dd9b962e,"""2017-08-04T09:03:09.722Z""",2,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
047a1256-7f79-4ae6-984e-c697ff73985c,"""2017-08-04T09:03:45.728Z""",4,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
3becc871-cdb0-4ed2-ac92-cc40d87be804,"""2017-08-04T09:03:52.807Z""",1,Sus scrofa,wild boar,female,adult,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
87200f6f-6bb7-417c-bc93-87d01e6cadda,"""2017-08-04T09:04:23.990Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
c5cb5e7f-d678-4467-b895-8d419115bb65,"""2017-08-04T09:04:30.335Z""",1,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
2762cc00-8fe8-4f60-bd1b-a831fac20155,"""2017-08-04T09:04:12.187Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
e7a6c5cd-e1f0-41d8-96a6-bf09e054b1df,"""2017-08-04T09:05:56.132Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
de90fc1b-9cd3-46f9-a545-5d68e92e7175,"""2017-08-04T09:05:38.720Z""",2,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
7422e5b8-2c1f-4fe8-830b-9da238cfe46a,"""2017-08-04T09:05:45.029Z""",2,Sus scrofa,wild boar,Not specified,adult,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
ba907e8b-9516-4fb4-9bb3-5d063d5c6e5b,"""2017-08-04T09:15:25.957Z""",4,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
e9726c46-ebef-4a5e-9245-df2b8630bcbc,"""2017-08-04T09:15:37.908Z""",1,Sus scrofa,wild boar,Not specified,adult,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
cadc356d-bf44-402d-9f23-ac9670c7c700,"""2017-08-04T09:15:50.894Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
af058ba4-34cb-4ced-a455-cf7431819706,"""2017-08-04T09:16:17.293Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
b6e67b0a-33c8-425d-8750-23efe9fcd3d5,"""2017-08-04T09:16:48.314Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
ed94754d-abad-419f-99ad-81f7296ec0fb,"""2017-08-04T09:16:55.142Z""",6,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
4805bdbd-2a82-439d-8aae-8146ad00d41f,"""2017-08-04T09:19:37.761Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
6a75ed31-ac76-4d32-a9ca-101921a48ba2,"""2017-08-04T09:19:49.604Z""",1,Sus scrofa,wild boar,Not specified,adult,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
55019c0f-3945-476d-8493-3a966d10bafb,"""2017-08-04T09:19:59.989Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
87eb0f77-5ba0-41e3-883d-aa3f611a19b9,"""2017-08-04T09:24:07.054Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
6cdd6f5c-6f7a-44a2-a99a-d02d4c707cbd,"""2017-08-04T09:26:35.623Z""",4,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
18f21226-15ae-4e6a-ad7e-51834752ba1f,"""2017-08-04T09:27:50.525Z""",2,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
a46c5821-58be-42ff-a198-d9f37c10257f,"""2017-08-04T09:27:57.343Z""",5,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
c6b0c374-1340-46ea-8782-a937acbf2409,"""2017-08-04T09:28:28.497Z""",1,Sus scrofa,wild boar,Not specified,adult,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
cbf938a4-bd1e-4815-86c1-bc06c6c35e8f,"""2017-08-04T09:28:53.373Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
042458ed-223d-44aa-8e60-f77896141306,"""2017-08-04T09:29:12.424Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
57f8696c-7898-4fe8-a909-a6f48bda2dc9,"""2017-08-04T09:29:36.833Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
e7be94cc-d35d-4699-b2f1-4bda747fd88e,"""2017-08-04T09:29:26.769Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
1c175c9c-c825-439d-93c6-fde22f3bddcc,"""2017-08-04T09:29:46.372Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
f9cd4430-9eaa-473a-bcc9-5584af77ee8a,"""2017-08-04T09:30:04.197Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-05-09T11:35:22.000Z""","""2017-06-06T07:14:09.000Z""",50,JW_0035,51.00145716,5.654173118
cd4706da-a9b8-47c4-a2f0-1d9d16224f28,"""2017-08-04T09:33:31.880Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-05-09T09:54:45.000Z""","""2017-06-06T12:54:18.000Z""",50,JW_0036,51.00088973,5.682279705
3ec69989-664e-49d0-be87-6e3685102c6c,"""2017-08-04T09:34:17.067Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T09:54:45.000Z""","""2017-06-06T12:54:18.000Z""",50,JW_0036,51.00088973,5.682279705
d6914655-f256-46d5-9138-70d901cfbb83,"""2017-08-04T09:33:39.248Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T09:54:45.000Z""","""2017-06-06T12:54:18.000Z""",50,JW_0036,51.00088973,5.682279705
03f0c138-bcd6-4484-a8e9-09b9cd983528,"""2017-08-04T09:34:00.351Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T09:54:45.000Z""","""2017-06-06T12:54:18.000Z""",50,JW_0036,51.00088973,5.682279705
5b74f874-af14-4bf4-a483-548db154600c,"""2017-08-04T09:35:54.372Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T09:54:45.000Z""","""2017-06-06T12:54:18.000Z""",50,JW_0036,51.00088973,5.682279705
dad8b9c7-7dcb-412c-93a0-028420f8d5f4,"""2017-08-04T09:33:47.389Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T09:54:45.000Z""","""2017-06-06T12:54:18.000Z""",50,JW_0036,51.00088973,5.682279705
ef3b70a5-dc34-49fe-a5e4-d960ce28ba2b,"""2017-08-04T09:34:43.565Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-05-09T09:54:45.000Z""","""2017-06-06T12:54:18.000Z""",50,JW_0036,51.00088973,5.682279705
5484683f-1769-4a63-bbde-1de5e30fe773,"""2017-08-04T09:37:11.104Z""",1,Martes foina,Beech Marten,Not specified,Not specified,NA,"""2017-05-12T16:09:52.000Z""","""2017-06-06T08:29:55.000Z""",50,JW_0037,51.00938426,5.642949384
cc09b892-c064-407a-b5d9-9dba2ac14aee,"""2017-08-04T09:37:52.962Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-12T16:09:52.000Z""","""2017-06-06T08:29:55.000Z""",50,JW_0037,51.00938426,5.642949384
9e6eb5b5-e905-4b48-b46d-dee32f2814a9,"""2017-08-04T09:37:29.753Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-12T16:09:52.000Z""","""2017-06-06T08:29:55.000Z""",50,JW_0037,51.00938426,5.642949384
abc1136c-2043-4ea1-8984-7c5499cea6b1,"""2017-08-04T09:40:56.582Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-12T16:09:52.000Z""","""2017-06-06T08:29:55.000Z""",50,JW_0037,51.00938426,5.642949384
ab8b7bf4-a087-458b-98fc-941620423618,"""2017-08-04T09:37:40.173Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-12T16:09:52.000Z""","""2017-06-06T08:29:55.000Z""",50,JW_0037,51.00938426,5.642949384
8363c66d-a14e-46bf-af52-ddb8f1cee6e2,"""2017-08-04T09:40:04.845Z""",1,Capreolus capreolus,western roe deer,female,adult,NA,"""2017-05-12T16:09:52.000Z""","""2017-06-06T08:29:55.000Z""",50,JW_0037,51.00938426,5.642949384
841c8aa1-8b87-4fcd-a80c-9d214224eb03,"""2017-08-04T09:37:45.292Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-12T16:09:52.000Z""","""2017-06-06T08:29:55.000Z""",50,JW_0037,51.00938426,5.642949384
995f874b-d637-4b29-b43d-84fcd47b4abd,"""2017-08-04T09:42:54.226Z""",1,Capreolus capreolus,western roe deer,female,adult,NA,"""2017-05-09T09:16:38.000Z""","""2017-06-06T12:03:34.000Z""",50,JW_0038,51.0048522,5.687350779
458003b9-ba69-447a-8c37-71dce5f45d88,"""2017-08-04T09:43:29.740Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T09:16:38.000Z""","""2017-06-06T12:03:34.000Z""",50,JW_0038,51.0048522,5.687350779
427c400c-c622-4c7f-b1c4-f64ac199bd82,"""2017-08-04T09:44:13.066Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-05-09T09:16:38.000Z""","""2017-06-06T12:03:34.000Z""",50,JW_0038,51.0048522,5.687350779
d9a96860-12ec-49eb-a64e-28ca15edb749,"""2017-08-04T09:45:32.436Z""",3,Sus scrofa,wild boar,female,Not specified,NA,"""2017-05-09T09:16:38.000Z""","""2017-06-06T12:03:34.000Z""",50,JW_0038,51.0048522,5.687350779
66c7630e-c820-4258-b7f2-5ca9f8c4b30d,"""2017-08-04T09:47:06.095Z""",8,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-05-09T09:16:38.000Z""","""2017-06-06T12:03:34.000Z""",50,JW_0038,51.0048522,5.687350779
1577bba4-014d-4cae-847b-2956e09a18d1,"""2017-08-04T09:48:34.330Z""",1,Capreolus capreolus,western roe deer,female,adult,NA,"""2017-05-09T09:16:38.000Z""","""2017-06-06T12:03:34.000Z""",50,JW_0038,51.0048522,5.687350779
c6a5f8f5-7493-4bdf-a6f0-9b9d7f7e1668,"""2017-08-04T09:52:21.288Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-05-09T09:16:38.000Z""","""2017-06-06T12:03:34.000Z""",50,JW_0038,51.0048522,5.687350779
1ca84666-775c-4c72-9db1-5830f31019b6,"""2017-08-04T09:52:42.338Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-05-09T09:16:38.000Z""","""2017-06-06T12:03:34.000Z""",50,JW_0038,51.0048522,5.687350779
2f89d247-11f2-4e1b-92b5-504385021989,"""2017-08-04T09:54:00.028Z""",2,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-05-09T09:16:38.000Z""","""2017-06-06T12:03:34.000Z""",50,JW_0038,51.0048522,5.687350779
b390971b-c779-4d01-80b5-2962fce3cbab,"""2017-08-04T09:54:28.201Z""",4,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-05-09T09:16:38.000Z""","""2017-06-06T12:03:34.000Z""",50,JW_0038,51.0048522,5.687350779
6f3f282b-aae4-42ab-adfc-3ab39fa810f5,"""2017-08-04T09:58:51.404Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-05-09T09:16:38.000Z""","""2017-06-06T12:03:34.000Z""",50,JW_0038,51.0048522,5.687350779
